claim_id,policy_id,insured_id,vehicle_id,driver_id,provider_id,line_of_business,coverage,claim_type,channel,city,branch,vehicle_year,vehicle_age,claim_amount,estimated_damage_amount,paid_amount,claim_status,sum_insured,deductible,incidents_last_12_months,incidents_last_18_months,vehicle_incidents_last_18_months,driver_incidents_last_18_months,prior_rc_claims,days_since_policy_start,days_until_policy_end,days_between_occurrence_report,occurred_at,submitted_at,is_night_claim,documents_complete,missing_critical_document,documents_inconsistent,beneficiary_type,provider_observed_cases,provider_watchlist,accident_dynamics,unidentified_third_party,narrative_similarity_max,narrative_group,customer_segment,customer_tenure_months,customer_policies_count,customer_delinquent,customer_score_simulated,report_narrative,fraud_label,fraud_probability,ml_risk_score,model_version
CLM-00460,POL-17803,CUST-404,VEH-700,DRV-304,PROV-23,vehicles,Atencion medica,injury,callcenter,Guayaquil,Costa,1999,27,19123,8782,0,Reserva,55807,802,4,5,3,2,0,40,47,5,2025-12-20T19:23:49.283438+00:00,2025-12-25T19:23:49.283438+00:00,0,1,0,0,Clinica,4,0,normal,0,0.84,NARR-3,Retail,16,2,0,560,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9792,98,sklearn-random-forest-v1
CLM-00461,POL-17820,CUST-1580,VEH-2140,DRV-1680,PROV-120,vehicles,Incendio,fire,app,Manta,Norte,2010,16,28383,25705,22174,Pago Parcial,52530,1079,1,2,0,0,0,789,308,2,2026-04-27T19:23:49.283438+00:00,2026-04-29T19:23:49.283438+00:00,0,1,0,0,Taller,0,0,posterior,0,0.22,NARR-560,Pyme,85,1,0,807,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0598,6,sklearn-random-forest-v1
CLM-00462,POL-17837,CUST-406,VEH-702,DRV-301,PROV-25,vehicles,Atencion medica,injury,web,Guayaquil,Costa,2007,19,23422,14973,0,Reserva,23656,982,4,4,3,1,0,25,7,6,2026-01-05T19:23:49.283438+00:00,2026-01-11T19:23:49.283438+00:00,1,0,1,1,Perito,9,1,illogical,0,0.96,NARR-5,Preferente,1,2,0,569,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9796,98,sklearn-random-forest-v1
CLM-00463,POL-17854,CUST-400,VEH-703,DRV-302,PROV-20,vehicles,Choque,collision,callcenter,Guayaquil,Sierra Centro,2002,24,20579,8724,0,Reserva,77593,555,3,6,4,4,0,24,238,10,2026-04-02T19:23:49.283438+00:00,2026-04-12T19:23:49.283438+00:00,0,1,0,1,Perito,6,0,frontal,0,0.92,NARR-0,Pyme,14,1,0,446,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9696,97,sklearn-random-forest-v1
CLM-00464,POL-17871,CUST-1619,VEH-2227,DRV-1749,PROV-153,vehicles,Incendio,fire,web,Quito,Sierra Centro,2017,9,13687,12842,10043,Liquidado,26843,861,1,1,0,1,1,473,312,3,2025-12-01T19:23:49.283438+00:00,2025-12-04T19:23:49.283438+00:00,0,1,0,0,Taller,2,0,frontal,0,0.2,NARR-563,Pyme,53,1,0,636,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0045,0,sklearn-random-forest-v1
CLM-00465,POL-17888,CUST-402,VEH-705,DRV-304,PROV-22,vehicles,Atencion medica,injury,callcenter,Manta,Norte,1998,28,27522,16662,0,Reserva,40778,850,4,4,2,1,1,35,447,2,2025-12-26T19:23:49.283438+00:00,2025-12-28T19:23:49.283438+00:00,0,0,1,0,Taller,6,1,multiple,0,0.95,NARR-2,Preferente,8,2,0,429,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9843,98,sklearn-random-forest-v1
CLM-00466,POL-17905,CUST-1645,VEH-2285,DRV-1795,PROV-175,vehicles,Otros danos,other,broker,Guayaquil,Austro,2024,2,6311,7169,4101,Reserva,16239,666,2,2,0,1,0,135,656,1,2026-02-07T19:23:49.283438+00:00,2026-02-08T19:23:49.283438+00:00,0,1,0,0,Taller,0,0,frontal,0,0.21,NARR-565,Retail,86,4,0,634,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0667,7,sklearn-random-forest-v1
CLM-00467,POL-17922,CUST-1658,VEH-2314,DRV-1818,PROV-106,vehicles,Responsabilidad Civil,collision,broker,Guayaquil,Austro,2010,16,21173,16592,15735,Liquidado,75751,450,0,0,0,0,1,174,125,0,2026-05-26T19:23:49.283438+00:00,2026-05-26T19:23:49.283438+00:00,0,1,0,0,Clinica,2,0,multiple,0,0.32,NARR-566,Preferente,32,1,0,737,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0183,2,sklearn-random-forest-v1
CLM-00468,POL-17939,CUST-1671,VEH-2343,DRV-1841,PROV-117,vehicles,Responsabilidad Civil,collision,web,Cuenca,Costa,2019,7,15211,13997,9327,Liquidado,52779,878,2,2,1,1,0,724,217,0,2026-04-14T19:23:49.283438+00:00,2026-04-14T19:23:49.283438+00:00,0,1,0,0,Asegurado,0,0,posterior,0,0.63,NARR-567,Pyme,66,2,0,636,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0126,1,sklearn-random-forest-v1
CLM-00469,POL-17956,CUST-406,VEH-700,DRV-303,PROV-20,vehicles,Atencion medica,injury,web,Guayaquil,Costa,2009,17,26182,12267,0,Reserva,52860,900,4,6,1,1,1,45,359,2,2026-01-21T19:23:49.283438+00:00,2026-01-23T19:23:49.283438+00:00,0,0,1,0,Perito,5,0,frontal,0,0.78,NARR-0,Pyme,14,2,0,462,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9473,95,sklearn-random-forest-v1
CLM-00470,POL-17973,CUST-1697,VEH-2401,DRV-1887,PROV-139,vehicles,Vidrios,glass,broker,Ambato,Norte,2020,6,18305,16421,15282,Pago Parcial,39592,919,0,0,1,0,1,78,133,3,2026-03-07T19:23:49.283438+00:00,2026-03-10T19:23:49.283438+00:00,0,1,0,0,Perito,0,0,volcadura,0,0.14,NARR-569,Preferente,21,3,0,629,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0178,2,sklearn-random-forest-v1
CLM-00471,POL-17990,CUST-1710,VEH-2430,DRV-1010,PROV-150,vehicles,Dano propio,collision,broker,Ambato,Sierra Centro,2021,5,13970,17318,8828,Reserva,36497,407,2,2,1,1,1,495,589,0,2026-01-28T19:23:49.283438+00:00,2026-01-28T19:23:49.283438+00:00,1,1,0,0,Taller,0,0,multiple,0,0.22,NARR-570,Retail,64,3,0,700,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0641,6,sklearn-random-forest-v1
CLM-00472,POL-18007,CUST-1723,VEH-2459,DRV-1033,PROV-161,vehicles,Vidrios,glass,broker,Cuenca,Norte,2019,7,23024,17569,20011,Liquidado,53578,866,0,1,1,0,0,358,64,1,2026-05-04T19:23:49.283438+00:00,2026-05-05T19:23:49.283438+00:00,0,1,0,0,Clinica,0,0,multiple,0,0.43,NARR-571,Preferente,52,1,0,709,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0143,1,sklearn-random-forest-v1
CLM-00473,POL-18024,CUST-1736,VEH-2488,DRV-1056,PROV-172,vehicles,Choque,collision,web,Ambato,Costa,2016,10,5204,5139,4166,Liquidado,19526,913,0,2,0,0,1,597,160,2,2026-01-15T19:23:49.283438+00:00,2026-01-17T19:23:49.283438+00:00,0,1,0,0,Perito,1,0,posterior,0,0.63,NARR-572,Pyme,60,2,0,817,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0235,2,sklearn-random-forest-v1
CLM-00474,POL-18041,CUST-1749,VEH-2517,DRV-1079,PROV-103,vehicles,Dano propio,collision,app,Cuenca,Norte,2025,1,17670,20044,12077,Liquidado,36362,1091,0,0,0,1,0,180,294,2,2026-03-16T19:23:49.283438+00:00,2026-03-18T19:23:49.283438+00:00,0,1,0,0,Asegurado,2,0,frontal,0,0.38,NARR-573,Preferente,80,2,0,630,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0286,3,sklearn-random-forest-v1
CLM-00475,POL-18058,CUST-1762,VEH-2546,DRV-1102,PROV-114,vehicles,Incendio,fire,web,Quito,Austro,2013,13,3024,3751,2111,Pago Parcial,6370,877,2,2,0,0,1,519,44,1,2026-03-06T19:23:49.283438+00:00,2026-03-07T19:23:49.283438+00:00,0,1,0,0,Asegurado,0,0,posterior,0,0.65,NARR-574,Preferente,22,5,0,757,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0192,2,sklearn-random-forest-v1
CLM-00476,POL-18075,CUST-1775,VEH-2575,DRV-1125,PROV-125,vehicles,Vidrios,glass,app,Loja,Norte,2012,14,5103,5119,3383,Pago Parcial,14903,268,0,1,0,0,1,401,303,0,2026-01-04T19:23:49.283438+00:00,2026-01-04T19:23:49.283438+00:00,0,1,0,0,Asegurado,0,0,normal,0,0.67,NARR-575,Preferente,77,5,0,632,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0249,2,sklearn-random-forest-v1
CLM-00477,POL-18092,CUST-400,VEH-708,DRV-301,PROV-22,vehicles,Robo parcial,theft,web,Cuenca,Costa,2002,24,32454,13618,0,Reserva,59027,570,2,5,3,3,1,33,58,10,2026-05-24T19:23:49.283438+00:00,2026-06-03T19:23:49.283438+00:00,1,1,0,0,Clinica,6,0,posterior,0,0.93,NARR-2,Pyme,17,1,0,534,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9884,99,sklearn-random-forest-v1
CLM-00478,POL-18109,CUST-401,VEH-700,DRV-302,PROV-23,vehicles,Atencion medica,injury,callcenter,Manta,Norte,1999,27,20167,9495,0,Reserva,46043,383,3,3,3,1,0,28,275,2,2026-01-28T19:23:49.283438+00:00,2026-01-30T19:23:49.283438+00:00,0,1,0,1,Perito,5,0,posterior,0,0.85,NARR-3,Preferente,13,2,0,517,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9716,97,sklearn-random-forest-v1
CLM-00479,POL-18126,CUST-1814,VEH-2662,DRV-1194,PROV-158,vehicles,Choque,collision,web,Cuenca,Norte,2009,17,6675,7658,5506,Reserva,13094,406,0,0,1,1,1,606,530,3,2026-03-07T19:23:49.284947+00:00,2026-03-10T19:23:49.284947+00:00,0,1,0,0,Perito,2,0,normal,0,0.11,NARR-578,Preferente,33,1,0,731,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.1195,12,sklearn-random-forest-v1
CLM-00480,POL-18143,CUST-1827,VEH-2691,DRV-1217,PROV-169,vehicles,Incendio,fire,web,Cuenca,Sierra Centro,2017,9,10347,11435,7226,Liquidado,28261,279,2,2,0,0,0,71,606,3,2026-02-26T19:23:49.284947+00:00,2026-03-01T19:23:49.284947+00:00,1,1,0,0,Asegurado,0,0,posterior,0,0.16,NARR-579,Pyme,71,1,0,655,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.023,2,sklearn-random-forest-v1
CLM-00481,POL-18160,CUST-404,VEH-703,DRV-300,PROV-20,vehicles,Responsabilidad Civil,collision,broker,Manta,Austro,2010,16,34272,17922,0,Reserva,59711,376,2,5,1,1,3,36,400,7,2026-02-06T19:23:49.284947+00:00,2026-02-13T19:23:49.284947+00:00,1,0,1,1,Taller,6,0,multiple,1,0.82,NARR-0,Retail,13,2,0,555,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9598,96,sklearn-random-forest-v1
CLM-00482,POL-18177,CUST-1853,VEH-2749,DRV-1263,PROV-111,vehicles,Incendio,fire,app,Guayaquil,Norte,2024,2,19655,18631,0,Reserva,19851,668,1,1,0,1,1,100,9,0,2026-03-12T19:23:49.284947+00:00,2026-03-12T19:23:49.284947+00:00,0,1,0,1,Clinica,0,1,illogical,0,0.37,NARR-581,Preferente,84,5,0,664,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.8754,88,sklearn-random-forest-v1
CLM-00483,POL-18194,CUST-1866,VEH-2778,DRV-1286,PROV-122,vehicles,Otros danos,other,web,Cuenca,Norte,2013,13,24138,18036,15711,Reserva,64069,1055,0,2,0,0,0,87,236,3,2026-03-13T19:23:49.284947+00:00,2026-03-16T19:23:49.284947+00:00,0,1,0,0,Taller,0,0,multiple,0,0.45,NARR-582,Retail,86,1,0,700,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.1029,10,sklearn-random-forest-v1
CLM-00484,POL-18211,CUST-1879,VEH-2807,DRV-1309,PROV-133,vehicles,Otros danos,other,web,Ambato,Austro,2021,5,12643,10780,7306,Reserva,26462,446,1,1,1,0,1,182,362,0,2025-12-29T19:23:49.284947+00:00,2025-12-29T19:23:49.284947+00:00,0,1,0,0,Clinica,1,0,normal,0,0.55,NARR-583,Pyme,34,3,0,705,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0727,7,sklearn-random-forest-v1
CLM-00485,POL-18228,CUST-1892,VEH-2836,DRV-1332,PROV-144,vehicles,Dano propio,collision,web,Cuenca,Norte,2019,7,13088,10046,9328,Liquidado,47028,987,2,2,1,1,1,385,654,2,2026-01-28T19:23:49.284947+00:00,2026-01-30T19:23:49.284947+00:00,1,1,0,0,Clinica,1,0,posterior,0,0.51,NARR-584,Retail,28,3,0,804,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0138,1,sklearn-random-forest-v1
CLM-00486,POL-18245,CUST-402,VEH-708,DRV-300,PROV-25,vehicles,Responsabilidad Civil,collision,web,Cuenca,Austro,2009,17,23383,13592,0,Reserva,86883,541,4,5,2,4,5,20,566,8,2026-04-12T19:23:49.284947+00:00,2026-04-20T19:23:49.284947+00:00,0,1,0,0,Perito,6,0,volcadura,1,0.77,NARR-5,Preferente,2,2,1,589,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.979,98,sklearn-random-forest-v1
CLM-00487,POL-18262,CUST-403,VEH-700,DRV-301,PROV-20,vehicles,Responsabilidad Civil,collision,callcenter,Ambato,Sierra Centro,2007,19,21062,12983,0,Reserva,77475,775,5,5,2,3,5,44,339,2,2026-04-29T19:23:49.284947+00:00,2026-05-01T19:23:49.284947+00:00,1,1,0,0,Perito,8,0,frontal,1,0.76,NARR-0,Preferente,1,2,0,502,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9855,99,sklearn-random-forest-v1
CLM-00488,POL-18279,CUST-1031,VEH-2923,DRV-1401,PROV-177,vehicles,Otros danos,other,web,Cuenca,Austro,2020,6,6215,4850,5075,Reserva,15552,458,0,1,1,1,0,423,666,2,2026-01-05T19:23:49.284947+00:00,2026-01-07T19:23:49.284947+00:00,0,1,0,0,Clinica,0,0,volcadura,0,0.39,NARR-587,Preferente,30,3,0,678,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0513,5,sklearn-random-forest-v1
CLM-00489,POL-18296,CUST-1044,VEH-2952,DRV-1424,PROV-108,vehicles,Otros danos,other,app,Cuenca,Costa,2006,20,6120,4569,4271,Reserva,9568,363,0,2,1,1,0,305,498,2,2026-03-11T19:23:49.284947+00:00,2026-03-13T19:23:49.284947+00:00,1,1,0,0,Perito,2,0,posterior,0,0.57,NARR-588,Retail,77,1,0,774,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.1016,10,sklearn-random-forest-v1
CLM-00490,POL-18313,CUST-1057,VEH-2981,DRV-1447,PROV-119,vehicles,Incendio,fire,app,Quito,Costa,2010,16,21845,18356,14932,Reserva,60184,530,1,1,0,0,0,286,548,2,2026-01-23T19:23:49.284947+00:00,2026-01-25T19:23:49.284947+00:00,0,1,0,0,Clinica,1,0,normal,0,0.15,NARR-589,Preferente,36,4,0,809,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0934,9,sklearn-random-forest-v1
CLM-00491,POL-18330,CUST-400,VEH-704,DRV-300,PROV-24,vehicles,Robo total,theft,web,Manta,Costa,2001,25,23409,10472,0,Reserva,73946,338,4,4,3,1,1,13,662,7,2026-04-30T19:23:49.284947+00:00,2026-05-07T19:23:49.284947+00:00,1,1,0,1,Taller,5,0,volcadura,0,0.81,NARR-4,Pyme,3,1,0,442,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9959,100,sklearn-random-forest-v1
CLM-00492,POL-18347,CUST-1083,VEH-3039,DRV-1493,PROV-141,vehicles,Vidrios,glass,app,Ambato,Norte,2017,9,18673,14503,11364,Reserva,70416,718,2,2,0,1,1,556,370,0,2026-03-15T19:23:49.284947+00:00,2026-03-15T19:23:49.284947+00:00,0,1,0,0,Asegurado,2,0,volcadura,0,0.16,NARR-591,Pyme,56,5,0,699,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0975,10,sklearn-random-forest-v1
CLM-00493,POL-18364,CUST-1096,VEH-3068,DRV-1516,PROV-152,vehicles,Incendio,fire,web,Ambato,Norte,2012,14,1347,1630,936,Liquidado,4084,1061,2,2,1,0,0,62,368,0,2026-04-08T19:23:49.284947+00:00,2026-04-08T19:23:49.284947+00:00,0,1,0,0,Asegurado,1,0,volcadura,0,0.17,NARR-592,Preferente,37,3,0,837,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0199,2,sklearn-random-forest-v1
CLM-00494,POL-18381,CUST-1109,VEH-3097,DRV-1539,PROV-163,vehicles,Vidrios,glass,app,Guayaquil,Norte,2010,16,18881,14578,11962,Pago Parcial,70548,293,1,1,0,1,0,139,181,3,2025-12-06T19:23:49.284947+00:00,2025-12-09T19:23:49.284947+00:00,0,1,0,0,Perito,1,0,multiple,0,0.58,NARR-593,Preferente,81,2,0,835,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0177,2,sklearn-random-forest-v1
CLM-00495,POL-18398,CUST-1122,VEH-3126,DRV-1562,PROV-174,vehicles,Responsabilidad Civil,collision,broker,Quito,Austro,2019,7,17884,14658,14133,Reserva,66409,300,1,1,0,0,1,426,153,0,2026-02-26T19:23:49.284947+00:00,2026-02-26T19:23:49.284947+00:00,0,1,0,0,Taller,0,0,frontal,0,0.61,NARR-594,Pyme,73,2,0,755,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.1051,11,sklearn-random-forest-v1
CLM-00496,POL-18415,CUST-405,VEH-700,DRV-300,PROV-23,vehicles,Atencion medica,injury,web,Ambato,Costa,2009,17,38435,18730,0,Reserva,107488,1093,2,2,4,1,0,42,345,11,2026-04-07T19:23:49.284947+00:00,2026-04-18T19:23:49.284947+00:00,0,0,1,0,Perito,3,0,posterior,0,0.96,NARR-3,Preferente,11,2,0,524,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9458,95,sklearn-random-forest-v1
CLM-00497,POL-18432,CUST-1148,VEH-3184,DRV-1608,PROV-116,vehicles,Otros danos,other,broker,Ambato,Sierra Centro,2010,16,10443,12084,7019,Pago Parcial,36465,839,1,1,1,0,1,331,376,0,2026-02-17T19:23:49.284947+00:00,2026-02-17T19:23:49.284947+00:00,0,1,0,0,Perito,0,0,multiple,0,0.43,NARR-596,Pyme,81,2,0,826,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0119,1,sklearn-random-forest-v1
CLM-00498,POL-18449,CUST-1161,VEH-2013,DRV-1631,PROV-127,vehicles,Vidrios,glass,app,Quito,Sierra Centro,2006,20,13377,11803,11958,Pago Parcial,19903,675,0,2,1,1,1,709,58,2,2026-04-01T19:23:49.284947+00:00,2026-04-03T19:23:49.284947+00:00,1,1,0,0,Clinica,0,0,posterior,0,0.48,NARR-597,Pyme,61,4,0,785,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0244,2,sklearn-random-forest-v1
CLM-00499,POL-18466,CUST-1174,VEH-2042,DRV-1654,PROV-138,vehicles,Otros danos,other,web,Ambato,Norte,2011,15,9128,10804,6601,Liquidado,15934,709,2,2,0,0,1,131,638,3,2026-04-14T19:23:49.284947+00:00,2026-04-17T19:23:49.284947+00:00,0,1,0,0,Clinica,1,0,multiple,0,0.15,NARR-598,Pyme,59,1,0,643,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0114,1,sklearn-random-forest-v1
CLM-00500,POL-18483,CUST-402,VEH-704,DRV-304,PROV-21,vehicles,Dano propio,collision,callcenter,Manta,Costa,2001,25,13053,6038,0,Reserva,42725,873,3,4,2,4,1,28,420,6,2026-04-10T19:23:49.284947+00:00,2026-04-16T19:23:49.284947+00:00,1,1,0,0,Perito,4,0,posterior,0,0.87,NARR-1,Preferente,10,1,0,489,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9967,100,sklearn-random-forest-v1
CLM-00501,POL-18500,CUST-1200,VEH-2100,DRV-1700,PROV-160,vehicles,Choque,collision,web,Manta,Costa,2012,14,17967,15603,0,Reserva,18146,538,1,1,1,1,1,405,10,1,2026-04-10T19:23:49.284947+00:00,2026-04-11T19:23:49.284947+00:00,1,1,0,1,Perito,1,1,illogical,0,0.26,NARR-600,Preferente,87,2,0,656,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9282,93,sklearn-random-forest-v1
CLM-00502,POL-18517,CUST-1213,VEH-2129,DRV-1723,PROV-171,vehicles,Vidrios,glass,app,Cuenca,Austro,2010,16,8022,10559,6162,Reserva,12603,405,0,0,0,1,0,805,95,3,2025-12-30T19:23:49.284947+00:00,2026-01-02T19:23:49.284947+00:00,0,1,0,0,Clinica,2,0,frontal,0,0.48,NARR-601,Retail,56,5,0,817,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.054,5,sklearn-random-forest-v1
CLM-00503,POL-18534,CUST-1226,VEH-2158,DRV-1746,PROV-102,vehicles,Incendio,fire,app,Quito,Norte,2024,2,13580,13462,8250,Pago Parcial,43466,333,1,1,0,1,0,334,482,2,2025-12-03T19:23:49.284947+00:00,2025-12-05T19:23:49.284947+00:00,0,1,0,0,Taller,1,0,posterior,0,0.53,NARR-602,Pyme,61,3,0,631,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0248,2,sklearn-random-forest-v1
CLM-00504,POL-18551,CUST-1239,VEH-2187,DRV-1769,PROV-113,vehicles,Responsabilidad Civil,collision,broker,Ambato,Norte,2009,17,10384,10760,6852,Reserva,17172,284,0,2,0,1,1,246,111,1,2025-12-15T19:23:49.284947+00:00,2025-12-16T19:23:49.284947+00:00,0,1,0,0,Asegurado,1,0,frontal,0,0.11,NARR-603,Preferente,30,4,0,744,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0628,6,sklearn-random-forest-v1
CLM-00505,POL-18568,CUST-400,VEH-700,DRV-304,PROV-20,vehicles,Atencion medica,injury,callcenter,Loja,Sierra Centro,2001,25,28038,12196,0,Reserva,56684,546,4,4,3,3,0,34,60,5,2026-05-25T19:23:49.284947+00:00,2026-05-30T19:23:49.284947+00:00,1,1,0,1,Taller,8,0,volcadura,0,0.81,NARR-0,Preferente,17,1,0,491,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.974,97,sklearn-random-forest-v1
CLM-00506,POL-18585,CUST-1265,VEH-2245,DRV-1815,PROV-135,vehicles,Dano propio,collision,web,Guayaquil,Austro,2016,10,9472,8721,6795,Pago Parcial,22546,920,2,2,0,1,1,431,683,2,2026-01-11T19:23:49.284947+00:00,2026-01-13T19:23:49.284947+00:00,1,1,0,0,Clinica,2,0,posterior,0,0.36,NARR-605,Retail,71,1,0,633,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0151,2,sklearn-random-forest-v1
CLM-00507,POL-18602,CUST-1278,VEH-2274,DRV-1838,PROV-146,vehicles,Dano propio,collision,app,Loja,Norte,2007,19,4098,3325,2826,Pago Parcial,9078,285,1,1,1,1,0,238,630,3,2026-04-24T19:23:49.284947+00:00,2026-04-27T19:23:49.284947+00:00,0,1,0,0,Taller,1,0,frontal,0,0.16,NARR-606,Retail,39,1,0,837,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.02,2,sklearn-random-forest-v1
CLM-00508,POL-18619,CUST-1291,VEH-2303,DRV-1861,PROV-157,vehicles,Vidrios,glass,app,Loja,Norte,2023,3,18213,13720,14690,Liquidado,50881,560,1,1,1,1,1,802,358,3,2026-04-10T19:23:49.284947+00:00,2026-04-13T19:23:49.284947+00:00,0,1,0,0,Perito,0,0,volcadura,0,0.08,NARR-607,Preferente,85,4,0,703,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.033,3,sklearn-random-forest-v1
CLM-00509,POL-18636,CUST-404,VEH-704,DRV-303,PROV-24,vehicles,Choque,collision,web,Ambato,Sierra Centro,2006,20,12009,8056,0,Reserva,19576,559,4,6,1,4,0,26,222,10,2026-04-21T19:23:49.284947+00:00,2026-05-01T19:23:49.284947+00:00,1,0,1,0,Taller,9,0,normal,1,0.79,NARR-4,Retail,18,1,0,477,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.9544,95,sklearn-random-forest-v1
CLM-00510,POL-18653,CUST-1317,VEH-2361,DRV-1007,PROV-179,vehicles,Dano propio,collision,app,Guayaquil,Sierra Centro,2018,8,8682,10543,6295,Reserva,30195,468,0,0,0,1,0,219,642,0,2026-04-28T19:23:49.284947+00:00,2026-04-28T19:23:49.284947+00:00,0,1,0,0,Clinica,1,0,posterior,0,0.49,NARR-609,Preferente,27,5,0,735,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0584,6,sklearn-random-forest-v1
CLM-00511,POL-18670,CUST-1330,VEH-2390,DRV-1030,PROV-110,vehicles,Incendio,fire,app,Loja,Sierra Centro,2018,8,16207,12050,0,Reserva,31092,257,1,1,1,0,1,521,536,1,2026-03-12T19:23:49.284947+00:00,2026-03-13T19:23:49.284947+00:00,0,1,0,0,Taller,0,0,volcadura,0,0.58,NARR-610,Pyme,79,1,0,810,"Reclamo con danos altos, documentos por validar y patron similar a casos observados.",1,0.7534,75,sklearn-random-forest-v1
CLM-00512,POL-18687,CUST-1343,VEH-2419,DRV-1053,PROV-121,vehicles,Dano propio,collision,web,Guayaquil,Sierra Centro,2024,2,17097,13165,12449,Liquidado,40377,689,0,2,0,0,0,421,139,0,2026-02-05T19:23:49.284947+00:00,2026-02-05T19:23:49.284947+00:00,0,1,0,0,Clinica,2,0,volcadura,0,0.21,NARR-611,Pyme,87,3,0,723,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0106,1,sklearn-random-forest-v1
CLM-00513,POL-18704,CUST-1356,VEH-2448,DRV-1076,PROV-132,vehicles,Choque,collision,web,Guayaquil,Costa,2010,16,8500,9336,6591,Pago Parcial,30726,930,0,0,1,0,1,594,388,2,2026-03-04T19:23:49.284947+00:00,2026-03-06T19:23:49.284947+00:00,0,1,0,0,Perito,1,0,multiple,0,0.45,NARR-612,Preferente,90,4,0,783,Choque menor reportado por el asegurado con soporte fotografico inicial.,0,0.0304,3,sklearn-random-forest-v1
